PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,HSN Code,GST Tax Type Code,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,Total,Purchase Order Status,Rejection Reason,Updated
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOBSF,4061BRNSIZE6,Men Lace-Up Shoes,64041990,GST_12,SHIV SAI INTERNATIONAL,SSI,4061BRNSIZE6,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOBSF,4061TANSIZE6,Men Lace-Up Shoes,64041990,GST_12,SHIV SAI INTERNATIONAL,SSI,4061TANSIZE6,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,375.00,1125.00,0.00,135.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1260.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOBSF,4061TANSIZE7,Men Lace-Up Shoes,64041990,GST_12,SHIV SAI INTERNATIONAL,SSI,4061TANSIZE7,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOBSF,4027BLKSIZE10,Men Slip-On Shoes,64041990,GST_12,SHIV SAI INTERNATIONAL,SSI,4027BLKSIZE10,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOBSF,4027BRNSIZE9,Men Slip-On Shoes,64041990,GST_12,SHIV SAI INTERNATIONAL,SSI,4027BRNSIZE9,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,375.00,750.00,0.00,90.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,840.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,10,0,0,10,4,100.0000,0.0000,MKOPL_FC,420.00,4200.00,0.00,504.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4704.00,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,11,0,0,11,4,100.0000,0.0000,MKOPL_FC,420.00,4620.00,0.00,554.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5174.40,CREATED,,2023-12-21 14:14:47
SSI-PO-211222023,2023-12-21 14:14:47,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,15,0,0,15,4,100.0000,0.0000,MKOPL_FC,420.00,6300.00,0.00,756.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7056.00,CREATED,,2023-12-21 14:14:47
NEORONSHOES-PO-21122023,2023-12-21 14:20:11,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6000BLKSIZE9,BOOTS,64041990,GST_12,NEORON SHOES,NEORONSHOES,6000BLKSIZE9,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,480.00,960.00,0.00,115.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1075.20,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:11,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6000BLKSIZE10,BOOTS,64041990,GST_12,NEORON SHOES,NEORONSHOES,6000BLKSIZE10,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,480.00,480.00,0.00,57.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,537.60,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:11,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6000BRNSIZE6,BOOTS,64041990,GST_12,NEORON SHOES,NEORONSHOES,6000BRNSIZE6,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,480.00,960.00,0.00,115.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1075.20,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15049008,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15049008,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,300.00,900.00,0.00,108.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1008.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15049009,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15049009,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,300.00,900.00,0.00,108.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1008.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15049010,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15049010,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15050006,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15050006,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15052007,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15052007,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,300.00,600.00,0.00,72.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,672.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15053008,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15053008,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15054009,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15054009,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15057008,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15057008,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,300.00,600.00,0.00,72.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,672.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15059008,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15059008,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NEORONSHOES-PO-21122023,2023-12-21 14:20:12,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOSSC,15060009,Men Boots,,GST_12,NEORON SHOES,NEORONSHOES,15060009,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,300.00,300.00,0.00,36.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,336.00,CREATED,,2023-12-21 14:20:12
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001BLKSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE7,6,0,0,6,4,100.0000,0.0000,MKOPL_FC,545.00,3270.00,0.00,392.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3662.40,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001BLKSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE8,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,545.00,1635.00,0.00,196.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1831.20,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001BLKSIZE9,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BLKSIZE9,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,545.00,545.00,0.00,65.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,610.40,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001BRNSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE8,11,0,0,11,4,100.0000,0.0000,MKOPL_FC,545.00,5995.00,0.00,719.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6714.40,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001BRNSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001BRNSIZE10,7,0,0,7,4,100.0000,0.0000,MKOPL_FC,545.00,3815.00,0.00,457.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4272.80,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6001TANSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6001TANSIZE10,4,0,0,4,4,100.0000,0.0000,MKOPL_FC,545.00,2180.00,0.00,261.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2441.60,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6002BLKSIZE7,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE7,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,490.00,490.00,0.00,58.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,548.80,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6002BLKSIZE9,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BLKSIZE9,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,490.00,1470.00,0.00,176.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1646.40,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6002BRNSIZE8,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BRNSIZE8,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,490.00,490.00,0.00,58.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,548.80,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6002BRNSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002BRNSIZE10,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,490.00,980.00,0.00,117.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1097.60,CREATED,,2023-12-21 14:28:29
NMSF-PO-21122023,2023-12-21 14:28:29,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOFITT,6002TANSIZE10,BOOTS,64041990,GST_12,N M SHOE FACTORY PRIVATE LIMITED,NMSF,6002TANSIZE10,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,490.00,490.00,0.00,58.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,548.80,CREATED,,2023-12-21 14:28:29
ROOPP-PO-21122023,2023-12-21 14:39:53,Manual,kajal.maharana@marketingking.online,2023-12-21 15:09:15,2023-12-31,MTORRF,12049006,Men Slippers,,GST_12,ROOPP ENTERPRISES,ROOPP,12049006,5,5,0,0,4,0.0000,0.0000,MKOPL_FC,315.00,1575.00,0.00,189.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1764.00,APPROVED,,2023-12-21 15:09:15
ROOPP-PO-21122023,2023-12-21 14:39:53,Manual,kajal.maharana@marketingking.online,2023-12-21 15:09:15,2023-12-31,MTORRF,12049007,Men Slippers,,GST_12,ROOPP ENTERPRISES,ROOPP,12049007,23,19,0,4,4,17.3913,0.0000,MKOPL_FC,315.00,7245.00,0.00,869.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,8114.40,APPROVED,,2023-12-21 15:09:15
ROOPP-PO-21122023,2023-12-21 14:39:53,Manual,kajal.maharana@marketingking.online,2023-12-21 15:09:15,2023-12-31,MTORRF,12049008,Men Slippers,,GST_12,ROOPP ENTERPRISES,ROOPP,12049008,75,31,0,44,4,58.6667,0.0000,MKOPL_FC,315.00,23625.00,0.00,2835.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,26460.00,APPROVED,,2023-12-21 15:09:15
ROOPP-PO-21122023,2023-12-21 14:39:53,Manual,kajal.maharana@marketingking.online,2023-12-21 15:09:15,2023-12-31,MTORRF,12049009,Men Slippers,,GST_12,ROOPP ENTERPRISES,ROOPP,12049009,85,49,0,36,4,42.3529,0.0000,MKOPL_FC,315.00,26775.00,0.00,3213.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,29988.00,APPROVED,,2023-12-21 15:09:15
ROOPP-PO-21122023,2023-12-21 14:39:53,Manual,kajal.maharana@marketingking.online,2023-12-21 15:09:15,2023-12-31,MTORRF,12049010,Men Slippers,,GST_12,ROOPP ENTERPRISES,ROOPP,12049010,76,20,0,56,4,73.6842,0.0000,MKOPL_FC,315.00,23940.00,0.00,2872.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,26812.80,APPROVED,,2023-12-21 15:09:15
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11012008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,TAN-STRAP-BROWN-SIZE-8,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11011007,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,TAN-STRAP-OLIVE-SIZE-7,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11011010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,TAN-STRAP-OLIVE-SIZE-10,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11010009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,TAN-STRAP-BLACK-SIZE-9,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11009008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,GREY-COVERED-SIZE-8,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,400.00,1200.00,0.00,144.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1344.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11009009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,GREY-COVERED-SIZE-9,6,0,0,6,4,100.0000,0.0000,MKOPL_FC,400.00,2400.00,0.00,288.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2688.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11009010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,GREY-COVERED-SIZE-10,6,0,0,6,4,100.0000,0.0000,MKOPL_FC,400.00,2400.00,0.00,288.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2688.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11008006,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-6,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,400.00,1200.00,0.00,144.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1344.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11008007,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-7,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11008008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-8,16,0,0,16,4,100.0000,0.0000,MKOPL_FC,400.00,6400.00,0.00,768.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7168.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11008009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-9,8,0,0,8,4,100.0000,0.0000,MKOPL_FC,400.00,3200.00,0.00,384.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3584.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11008010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,BROWN-COVERED-SIZE-10,9,0,0,9,4,100.0000,0.0000,MKOPL_FC,400.00,3600.00,0.00,432.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4032.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11007008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-8,4,0,0,4,4,100.0000,0.0000,MKOPL_FC,400.00,1600.00,0.00,192.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1792.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11005008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,2-STRAP-BROWN-SIZE-8,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11003008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,3-STRAP-OLIVE-SIZE-8,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11003009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,3-STRAP-OLIVE-SIZE-9,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11003010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,3-STRAP-OLIVE-SIZE-10,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11002008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,3-STRAP-BROWN-SIZE-8,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORI,11002010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,3-STRAP-BROWN-SIZE-10,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14012007,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14012007,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14012008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14012008,3,0,0,3,4,100.0000,0.0000,MKOPL_FC,400.00,1200.00,0.00,144.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1344.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14012009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14012009,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14012010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14012010,2,0,0,2,4,100.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14011008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14011008,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14011010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14011010,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14010007,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14010007,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTOZSF,14001010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,14001010,1,0,0,1,4,100.0000,0.0000,MKOPL_FC,400.00,400.00,0.00,48.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,448.00,CREATED,,2023-12-21 14:47:25
RIST-PO-21122023,2023-12-21 14:47:25,Manual,kajal.maharana@marketingking.online,,2023-12-31,MTORRF,12041006,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size6,10,0,0,10,4,100.0000,0.0000,MKOPL_FC,370.00,3700.00,0.00,444.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4144.00,CREATED,,2023-12-21 14:47:25
